Student ID,Signup Date,Year,Month,City,City Tier,Age Group,Gender,Course Name,Subject Category,Grade Level,Plan Type,Mode of Learning,Enrollment Status,Completion %,Revenue (INR),Course Rating
STU15237,2024-06-03,2024,Jun,Surat,Tier 2,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Trial - Not Converted,9.4,0.0,
STU12549,2024-06-03,2024,Jun,Jaipur,Tier 2,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Completed,100.0,9493.84,5.0
STU11468,2024-06-04,2024,Jun,Meerut,Tier 3,18+,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,29.9,46823.44,4.0
STU14505,2024-06-04,2024,Jun,Ranchi,Tier 3,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Active,63.5,3796.98,4.0
STU10594,2024-06-04,2024,Jun,Ranchi,Tier 3,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Churned,48.8,7806.58,4.6
STU15279,2024-06-04,2024,Jun,Mumbai,Tier 1,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Trial - Not Converted,6.6,0.0,
STU14117,2024-06-04,2024,Jun,Jodhpur,Tier 3,15-17,Female,Python for Beginners,Coding,6-8,Quarterly,Online,Trial - Not Converted,4.2,0.0,
STU15960,2024-06-04,2024,Jun,Jaipur,Tier 2,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Active,80.6,4264.82,4.4
STU14308,2024-06-04,2024,Jun,Hyderabad,Tier 1,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Active,83.3,13474.85,3.4
STU12781,2024-06-04,2024,Jun,Raipur,Tier 3,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Trial - Not Converted,4.7,0.0,
STU10338,2024-06-04,2024,Jun,Nagpur,Tier 2,18+,Male,Spoken English Mastery,Skill Development,All,Monthly,Online,Churned,15.4,517.75,3.7
STU14698,2024-06-04,2024,Jun,Pune,Tier 1,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,33.2,35069.63,4.8
STU16000,2024-06-05,2024,Jun,Surat,Tier 2,18+,Male,Class 6 Foundation,School Curriculum,6,Quarterly,Offline,Active,42.1,2566.42,3.6
STU12891,2024-06-05,2024,Jun,Nagpur,Tier 2,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Trial - Not Converted,16.3,0.0,
STU15567,2024-06-06,2024,Jun,Chennai,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,59.8,13644.57,4.1
STU10613,2024-06-07,2024,Jun,Jodhpur,Tier 3,15-17,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,86.5,7436.78,4.2
STU13118,2024-06-07,2024,Jun,Nagpur,Tier 2,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Churned,46.8,3559.47,4.6
STU15187,2024-06-07,2024,Jun,Ahmedabad,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Active,48.8,4554.16,4.7
STU10639,2024-06-07,2024,Jun,Hyderabad,Tier 1,11-14,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Active,51.5,3784.75,4.6
STU12309,2024-06-07,2024,Jun,Chennai,Tier 1,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Churned,11.9,14336.73,3.9
STU13905,2024-06-07,2024,Jun,Kanpur,Tier 2,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Completed,100.0,5106.33,3.8
STU14791,2024-06-07,2024,Jun,Delhi,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Active,81.9,12675.37,4.8
STU14771,2024-06-08,2024,Jun,Hyderabad,Tier 1,18+,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,81.5,3485.48,3.5
STU14347,2024-06-08,2024,Jun,Pune,Tier 1,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,16.5,0.0,
STU10154,2024-06-08,2024,Jun,Indore,Tier 2,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Completed,100.0,14987.71,5.0
STU11690,2024-06-08,2024,Jun,Kota,Tier 3,11-14,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,81.7,4759.94,4.5
STU12959,2024-06-08,2024,Jun,Surat,Tier 2,18+,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Completed,100.0,3600.83,4.1
STU14533,2024-06-09,2024,Jun,Nagpur,Tier 2,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Active,51.5,3454.11,4.3
STU10207,2024-06-09,2024,Jun,Kanpur,Tier 2,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Completed,100.0,50050.72,4.5
STU13320,2024-06-09,2024,Jun,Pune,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Active,45.5,5038.18,4.7
STU15803,2024-06-09,2024,Jun,Guwahati,Tier 3,6-10,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Active,76.5,8173.42,4.8
STU15909,2024-06-09,2024,Jun,Patna,Tier 2,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Trial - Not Converted,19.3,0.0,
STU15620,2024-06-09,2024,Jun,Bengaluru,Tier 1,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Offline,Active,23.5,4989.86,3.4
STU11100,2024-06-10,2024,Jun,Jaipur,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Churned,57.1,3651.15,3.8
STU14230,2024-06-10,2024,Jun,Pune,Tier 1,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Completed,100.0,42590.33,4.4
STU15558,2024-06-10,2024,Jun,Nagpur,Tier 2,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Trial - Not Converted,16.8,0.0,
STU14516,2024-06-10,2024,Jun,Nagpur,Tier 2,11-14,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Trial - Not Converted,24.0,0.0,
STU14741,2024-06-10,2024,Jun,Kanpur,Tier 2,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,91.6,1513.93,4.0
STU14389,2024-06-11,2024,Jun,Hyderabad,Tier 1,18+,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,44.7,9092.05,3.7
STU13071,2024-06-11,2024,Jun,Ranchi,Tier 3,11-14,Female,Class 6 Foundation,School Curriculum,6,Monthly,Online,Trial - Not Converted,23.8,0.0,
STU14394,2024-06-12,2024,Jun,Ahmedabad,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,62.7,12116.85,4.4
STU14292,2024-06-12,2024,Jun,Kanpur,Tier 2,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Trial - Not Converted,8.0,0.0,
STU10128,2024-06-12,2024,Jun,Hyderabad,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Active,57.3,14743.82,4.1
STU12924,2024-06-12,2024,Jun,Indore,Tier 2,11-14,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Churned,32.7,11790.64,4.0
STU15811,2024-06-12,2024,Jun,Pune,Tier 1,11-14,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Trial - Not Converted,18.4,0.0,
STU13123,2024-06-13,2024,Jun,Delhi,Tier 1,18+,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,55.1,12937.94,3.8
STU11756,2024-06-13,2024,Jun,Kolkata,Tier 1,18+,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,76.0,6864.09,4.1
STU11209,2024-06-13,2024,Jun,Ahmedabad,Tier 1,15-17,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,82.8,8207.46,4.0
STU10969,2024-06-13,2024,Jun,Indore,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,88.4,1183.08,4.3
STU13960,2024-06-13,2024,Jun,Jodhpur,Tier 3,15-17,Male,Spoken English Mastery,Skill Development,All,Monthly,Offline,Active,33.5,511.14,4.5
STU11115,2024-06-13,2024,Jun,Ranchi,Tier 3,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,25.5,10273.31,4.3
STU14772,2024-06-13,2024,Jun,Meerut,Tier 3,6-10,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Trial - Not Converted,4.4,0.0,
STU13017,2024-06-14,2024,Jun,Kanpur,Tier 2,15-17,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,64.8,787.93,4.3
STU11568,2024-06-14,2024,Jun,Kanpur,Tier 2,18+,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,12010.66,5.0
STU13536,2024-06-15,2024,Jun,Pune,Tier 1,18+,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Offline,Completed,100.0,3837.73,3.5
STU14601,2024-06-15,2024,Jun,Hyderabad,Tier 1,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Churned,47.6,7616.54,3.8
STU15351,2024-06-16,2024,Jun,Kanpur,Tier 2,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,64.0,7239.68,4.0
STU14111,2024-06-16,2024,Jun,Surat,Tier 2,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Completed,100.0,47837.63,3.6
STU10650,2024-06-16,2024,Jun,Varanasi,Tier 3,18+,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Completed,100.0,8231.07,4.4
STU12343,2024-06-18,2024,Jun,Pune,Tier 1,11-14,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Offline,Active,83.8,1818.87,4.2
STU11230,2024-06-18,2024,Jun,Chennai,Tier 1,15-17,Female,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,26.4,802.6,4.4
STU12339,2024-06-18,2024,Jun,Jaipur,Tier 2,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Active,98.5,39357.84,3.5
STU10455,2024-06-18,2024,Jun,Kolkata,Tier 1,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,66.3,6678.24,3.8
STU14035,2024-06-18,2024,Jun,Kanpur,Tier 2,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Trial - Not Converted,3.8,0.0,
STU12530,2024-06-18,2024,Jun,Mumbai,Tier 1,11-14,Female,Python for Beginners,Coding,6-8,Monthly,Online,Trial - Not Converted,11.7,0.0,
STU15124,2024-06-18,2024,Jun,Delhi,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,75.6,4678.79,5.0
STU10303,2024-06-19,2024,Jun,Hyderabad,Tier 1,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Completed,100.0,42124.7,4.3
STU13982,2024-06-20,2024,Jun,Hyderabad,Tier 1,18+,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Active,22.9,2449.28,4.0
STU15152,2024-06-20,2024,Jun,Delhi,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Active,39.6,37513.03,4.6
STU10854,2024-06-20,2024,Jun,Lucknow,Tier 2,11-14,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,62.5,786.88,4.4
STU11354,2024-06-20,2024,Jun,Ranchi,Tier 3,18+,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Active,62.6,4494.74,3.9
STU13606,2024-06-20,2024,Jun,Bengaluru,Tier 1,6-10,Male,Python for Beginners,Coding,6-8,Monthly,Online,Trial - Not Converted,14.6,0.0,
STU13203,2024-06-20,2024,Jun,Chennai,Tier 1,18+,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Completed,100.0,4226.81,4.1
STU15106,2024-06-20,2024,Jun,Mumbai,Tier 1,11-14,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Offline,Active,75.9,2270.74,4.3
STU14727,2024-06-21,2024,Jun,Indore,Tier 2,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Active,23.0,4345.63,4.0
STU13097,2024-06-21,2024,Jun,Mumbai,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,75.0,11301.64,3.2
STU14022,2024-06-21,2024,Jun,Guwahati,Tier 3,6-10,Male,Robotics & AI Basics,Coding,6-8,Annual,Offline,Churned,34.1,11843.36,4.5
STU13473,2024-06-21,2024,Jun,Chennai,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,37.3,12362.45,4.3
STU14393,2024-06-21,2024,Jun,Chennai,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,26.7,513.57,2.8
STU12795,2024-06-21,2024,Jun,Jaipur,Tier 2,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,39.7,44873.37,5.0
STU11556,2024-06-22,2024,Jun,Bengaluru,Tier 1,15-17,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Completed,100.0,14202.33,5.0
STU12470,2024-06-23,2024,Jun,Mumbai,Tier 1,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Trial - Not Converted,17.7,0.0,
STU13427,2024-06-23,2024,Jun,Indore,Tier 2,6-10,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,22.2,4835.57,3.9
STU11212,2024-06-23,2024,Jun,Kanpur,Tier 2,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,26.6,5235.92,4.4
STU15846,2024-06-23,2024,Jun,Jaipur,Tier 2,11-14,Female,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,57.3,1135.06,3.2
STU11407,2024-06-23,2024,Jun,Indore,Tier 2,18+,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Active,38.9,4616.14,4.2
STU10276,2024-06-24,2024,Jun,Indore,Tier 2,15-17,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,98.8,38092.43,3.9
STU11655,2024-06-24,2024,Jun,Chennai,Tier 1,15-17,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Trial - Not Converted,5.2,0.0,
STU10839,2024-06-24,2024,Jun,Varanasi,Tier 3,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Churned,11.1,3633.35,4.6
STU11844,2024-06-24,2024,Jun,Bengaluru,Tier 1,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Churned,53.8,35590.24,5.0
STU14519,2024-06-25,2024,Jun,Chennai,Tier 1,18+,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Trial - Not Converted,24.1,0.0,
STU14510,2024-06-25,2024,Jun,Ranchi,Tier 3,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Active,35.0,3960.07,3.5
STU13349,2024-06-25,2024,Jun,Chennai,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,66.3,7215.95,3.7
STU11577,2024-06-26,2024,Jun,Patna,Tier 2,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Trial - Not Converted,16.1,0.0,
STU14906,2024-06-26,2024,Jun,Chennai,Tier 1,18+,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Completed,100.0,4079.91,3.2
STU10551,2024-06-26,2024,Jun,Indore,Tier 2,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Churned,45.6,6796.83,4.4
STU15382,2024-06-26,2024,Jun,Indore,Tier 2,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Active,35.9,4656.2,3.6
STU13922,2024-06-27,2024,Jun,Mumbai,Tier 1,18+,Female,Robotics & AI Basics,Coding,6-8,Monthly,Online,Trial - Not Converted,20.6,0.0,
STU11798,2024-06-27,2024,Jun,Hyderabad,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,84.8,6143.81,3.0
STU15793,2024-06-27,2024,Jun,Hyderabad,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,91.0,4676.3,4.2
STU15513,2024-06-27,2024,Jun,Mumbai,Tier 1,11-14,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,61.5,4667.38,4.5
STU11632,2024-06-27,2024,Jun,Patna,Tier 2,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,95.1,6452.46,4.5
STU14065,2024-06-27,2024,Jun,Jaipur,Tier 2,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,16.9,0.0,
STU10754,2024-06-28,2024,Jun,Mumbai,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Completed,100.0,51604.29,4.1
STU12236,2024-06-28,2024,Jun,Kolkata,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,10583.17,4.5
STU11280,2024-06-28,2024,Jun,Pune,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Churned,29.1,44683.75,5.0
STU14540,2024-06-29,2024,Jun,Kota,Tier 3,15-17,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,34.4,3913.47,4.5
STU12690,2024-06-29,2024,Jun,Ahmedabad,Tier 1,11-14,Female,Spoken English Mastery,Skill Development,All,Annual,Offline,Churned,45.5,4887.46,4.4
STU13523,2024-07-01,2024,Jul,Jaipur,Tier 2,11-14,Female,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,28.0,1274.35,4.6
STU15452,2024-07-01,2024,Jul,Meerut,Tier 3,6-10,Male,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Active,59.3,2437.46,4.6
STU11244,2024-07-01,2024,Jul,Chennai,Tier 1,11-14,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Active,74.0,4106.93,3.9
STU10913,2024-07-02,2024,Jul,Ahmedabad,Tier 1,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Completed,100.0,1402.66,5.0
STU15566,2024-07-03,2024,Jul,Indore,Tier 2,18+,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Trial - Not Converted,11.2,0.0,
STU13459,2024-07-03,2024,Jul,Bhopal,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,54.5,1283.74,4.1
STU10915,2024-07-03,2024,Jul,Pune,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Offline,Active,57.0,6124.58,4.3
STU12972,2024-07-03,2024,Jul,Kolkata,Tier 1,6-10,Female,Spoken English Mastery,Skill Development,All,Annual,Offline,Trial - Not Converted,23.7,0.0,
STU15686,2024-07-04,2024,Jul,Delhi,Tier 1,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Active,21.2,4512.96,3.4
STU15244,2024-07-04,2024,Jul,Patna,Tier 2,18+,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,82.0,12504.59,3.4
STU13268,2024-07-04,2024,Jul,Pune,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,67.2,1216.5,5.0
STU10826,2024-07-04,2024,Jul,Jaipur,Tier 2,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Active,41.8,15159.29,3.1
STU11816,2024-07-05,2024,Jul,Meerut,Tier 3,15-17,Male,Spoken English Mastery,Skill Development,All,Quarterly,Online,Trial - Not Converted,24.4,0.0,
STU11238,2024-07-06,2024,Jul,Lucknow,Tier 2,15-17,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Churned,47.9,14578.94,5.0
STU15232,2024-07-06,2024,Jul,Meerut,Tier 3,6-10,Male,Python for Beginners,Coding,6-8,Monthly,Online,Completed,100.0,819.16,5.0
STU12444,2024-07-06,2024,Jul,Bhopal,Tier 2,6-10,Male,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,58.0,462.31,2.7
STU10498,2024-07-06,2024,Jul,Pune,Tier 1,11-14,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Trial - Not Converted,23.5,0.0,
STU15894,2024-07-07,2024,Jul,Indore,Tier 2,15-17,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,29.3,858.72,4.9
STU11377,2024-07-08,2024,Jul,Pune,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,29.4,8251.52,3.9
STU11279,2024-07-08,2024,Jul,Kolkata,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Monthly,Offline,Active,82.7,521.59,4.1
STU10684,2024-07-08,2024,Jul,Ahmedabad,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Trial - Not Converted,8.8,0.0,
STU10139,2024-07-08,2024,Jul,Ahmedabad,Tier 1,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,12406.36,4.1
STU14294,2024-07-08,2024,Jul,Mumbai,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,33.0,7755.48,4.1
STU13554,2024-07-08,2024,Jul,Nagpur,Tier 2,18+,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Trial - Not Converted,10.3,0.0,
STU12721,2024-07-08,2024,Jul,Mumbai,Tier 1,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,98.4,13991.9,4.7
STU15140,2024-07-08,2024,Jul,Chennai,Tier 1,11-14,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Offline,Active,88.4,11672.29,5.0
STU14908,2024-07-09,2024,Jul,Nagpur,Tier 2,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Completed,100.0,3514.68,4.6
STU14120,2024-07-09,2024,Jul,Chennai,Tier 1,15-17,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,90.6,7964.9,4.0
STU13286,2024-07-09,2024,Jul,Meerut,Tier 3,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Active,52.2,49822.43,4.1
STU10679,2024-07-09,2024,Jul,Kolkata,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,40.0,15227.68,4.7
STU15170,2024-07-10,2024,Jul,Pune,Tier 1,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Trial - Not Converted,23.4,0.0,
STU14166,2024-07-10,2024,Jul,Hyderabad,Tier 1,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,93.9,13946.94,3.8
STU12446,2024-07-10,2024,Jul,Jaipur,Tier 2,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,20.0,0.0,
STU14139,2024-07-10,2024,Jul,Jaipur,Tier 2,15-17,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,48.6,8484.5,4.3
STU12657,2024-07-10,2024,Jul,Ahmedabad,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,77.4,40967.58,5.0
STU11842,2024-07-11,2024,Jul,Pune,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Churned,44.0,513.98,4.6
STU12736,2024-07-11,2024,Jul,Varanasi,Tier 3,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Trial - Not Converted,13.3,0.0,
STU12327,2024-07-11,2024,Jul,Patna,Tier 2,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Completed,100.0,1557.61,4.2
STU13587,2024-07-11,2024,Jul,Kolkata,Tier 1,6-10,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Completed,100.0,3559.71,4.3
STU13318,2024-07-11,2024,Jul,Chennai,Tier 1,11-14,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Trial - Not Converted,16.6,0.0,
STU11314,2024-07-12,2024,Jul,Nagpur,Tier 2,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Offline,Active,65.4,10451.47,4.5
STU11776,2024-07-12,2024,Jul,Meerut,Tier 3,18+,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Trial - Not Converted,16.6,0.0,
STU14175,2024-07-12,2024,Jul,Mumbai,Tier 1,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,27.8,14514.32,3.4
STU11791,2024-07-12,2024,Jul,Ahmedabad,Tier 1,18+,Female,Python for Beginners,Coding,6-8,Monthly,Online,Trial - Not Converted,13.6,0.0,
STU14637,2024-07-13,2024,Jul,Bhopal,Tier 2,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Active,96.3,1031.81,4.0
STU10305,2024-07-13,2024,Jul,Pune,Tier 1,6-10,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,44.1,12729.19,3.9
STU11234,2024-07-13,2024,Jul,Ranchi,Tier 3,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,11938.15,3.1
STU11675,2024-07-14,2024,Jul,Varanasi,Tier 3,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Active,68.1,4678.33,3.8
STU11474,2024-07-14,2024,Jul,Indore,Tier 2,18+,Female,Python for Beginners,Coding,6-8,Annual,Online,Completed,100.0,8051.99,4.4
STU12171,2024-07-14,2024,Jul,Jodhpur,Tier 3,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,68.3,628.86,4.7
STU10884,2024-07-14,2024,Jul,Kolkata,Tier 1,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Churned,38.4,34054.49,4.0
STU12903,2024-07-14,2024,Jul,Delhi,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,62.1,678.68,4.4
STU10193,2024-07-14,2024,Jul,Bengaluru,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,65.7,508.62,4.1
STU10394,2024-07-15,2024,Jul,Delhi,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Active,48.4,36851.26,4.3
STU14670,2024-07-15,2024,Jul,Indore,Tier 2,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Active,37.2,4569.78,5.0
STU12288,2024-07-16,2024,Jul,Ahmedabad,Tier 1,11-14,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Churned,26.2,484.17,3.9
STU13182,2024-07-16,2024,Jul,Delhi,Tier 1,18+,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Churned,49.9,10052.3,4.7
STU13751,2024-07-16,2024,Jul,Meerut,Tier 3,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,31.6,15389.17,3.9
STU14137,2024-07-16,2024,Jul,Indore,Tier 2,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,21.6,45247.21,3.6
STU10337,2024-07-16,2024,Jul,Lucknow,Tier 2,15-17,Male,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,52.4,1474.19,3.7
